id,corporate_no,name,name_norm,kura_name,prefecture,city,address,founded_year,website,category,description,description_generated,status,confidence,source_id,evidence,created_at,updated_at,latitude,longitude,founding_year,visitation_allowed,shop_available
38,2100001009425,千曲錦酒造株式会社,千曲錦酒造,,長野県,,佐久市長土呂1110,1910,https://www.chikumanishiki.com/,sake,長野県に蔵を構える千曲錦酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。長野県酒造組合では「百日講座」を主催して製造技能者の育成にも力を入れています。1681年（天和元年） 原甚蔵の子孫・弥八郎が名主を勤めるかたわら、酒造業を創業。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,1.0,kumiai_nagano,【蔵元紹介】佐久エリア（長野県酒造組合） 蔵元カード: 千曲錦酒造（株）,2026-07-05 08:01:13,2026-08-02 06:37:42,36.6459,138.1888,1910,0,0
39,,戸塚酒造株式会社,戸塚酒造,,長野県,,佐久市岩村田752,1910,https://www.kanchiku.com/,sake,長野県に蔵を構える戸塚酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な日本アルプス・八ヶ岳山系清冽雪解け水（軟水）を使用し、小谷杜氏・諏訪杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_nagano,【蔵元紹介】佐久エリア（長野県酒造組合） 蔵元カード: 戸塚酒造（株）,2026-07-05 08:01:13,2026-08-02 06:37:42,36.6476,138.1719,1910,0,0
40,,株式会社古屋酒造店,古屋酒造店,,長野県,,佐久市塚原411,1910,https://furuya-shuzou.com/,sake,長野県に蔵を構える株式会社古屋酒造店は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な日本アルプス・八ヶ岳山系清冽雪解け水（軟水）を使用し、小谷杜氏・諏訪杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_nagano,【蔵元紹介】佐久エリア（長野県酒造組合） 蔵元カード: （株）古屋酒造店,2026-07-05 08:01:13,2026-08-02 06:37:42,36.6493,138.175,1910,0,0
41,3100001007329,武重本家酒造株式会社,武重本家酒造,,長野県,,佐久市茂田井2179,1910,https://www.takeshige-honke.co.jp/,sake,長野県に蔵を構える武重本家酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な日本アルプス・八ヶ岳山系清冽雪解け水（軟水）を使用し、小谷杜氏・諏訪杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,1.0,kumiai_nagano,【蔵元紹介】佐久エリア（長野県酒造組合） 蔵元カード: 武重本家酒造（株）,2026-07-05 08:01:13,2026-08-02 06:37:42,36.651,138.1781,1910,0,0
42,,大澤酒造株式会社,大沢酒造,,長野県,,佐久市茂田井2206,1910,http://osawa-sake.jp/,sake,長野県に蔵を構える大澤酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な日本アルプス・八ヶ岳山系清冽雪解け水（軟水）を使用し、小谷杜氏・諏訪杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_nagano,【蔵元紹介】佐久エリア（長野県酒造組合） 蔵元カード: 大澤酒造（株）,2026-07-05 08:01:13,2026-08-02 06:37:42,36.6527,138.1812,1910,0,0
43,,株式会社土屋酒造店,土屋酒造店,,長野県,,佐久市中込1914-2,1910,https://kamenoumi.com/,sake,長野県に蔵を構える株式会社土屋酒造店は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。佐久地域に根ざし、佐久地域の自然の恵みをいただきながら、伝承の古式醸法と新醸造技術の調和からお客様に喜んで飲んで頂ける手造りの地酒の逸品を醸しております。伝承の古式醸法と新醸造技術の調和から生まれた吟醸酒は長野県下で先駆けて発売し多くの鑑評会で金賞を重ねております。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_nagano,【蔵元紹介】佐久エリア（長野県酒造組合） 蔵元カード: （株）土屋酒造店,2026-07-05 08:01:13,2026-08-02 06:37:42,36.6544,138.1843,1910,0,0
44,,芙蓉酒造株式会社,芙蓉酒造,,長野県,,佐久市平賀5372-イ,1910,http://www.fuyou.org/,sake,長野県に蔵を構える芙蓉酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な日本アルプス・八ヶ岳山系清冽雪解け水（軟水）を使用し、小谷杜氏・諏訪杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_nagano,【蔵元紹介】佐久エリア（長野県酒造組合） 蔵元カード: 芙蓉酒造（株）,2026-07-05 08:01:13,2026-08-02 06:37:41,36.6561,138.1874,1910,0,0
45,,伴野酒造株式会社,伴野酒造,,長野県,,佐久市野沢123,1910,https://www.sawanohana.com/,sake,長野県に蔵を構える伴野酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。私たちがお届けしたいメッセージをブランドテーマに、こだわりを持って醸します。酒蔵コラボ（酢重Indigo虎ノ門さま・酢重正之 楽さま） 明治34年（1901年）創業。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,1.0,kumiai_nagano,【蔵元紹介】佐久エリア（長野県酒造組合） 蔵元カード: 伴野酒造（株）,2026-07-05 08:01:13,2026-08-02 06:37:42,36.6578,138.1905,1910,0,0
46,,木内醸造株式会社,木内醸造,,長野県,,佐久市大沢985,1910,https://sites.google.com/view/hatuuguisu,sake,長野県に蔵を構える木内醸造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。初代は木内清兵衛といい、先祖は武田信玄にゆかりの深い旧家で、当時「田口藩」の藩領であった大澤村の庄屋を代々務めてきた。弟の吾市が家業の醸造業を継ぐことになったが、この三代目が木内醸造の基盤を築き上げる。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_nagano,【蔵元紹介】佐久エリア（長野県酒造組合） 蔵元カード: 木内醸造（株）,2026-07-05 08:01:13,2026-08-02 06:37:42,36.6595,138.1736,1910,0,0
47,,橘倉酒造株式会社,橘倉酒造,,長野県,,佐久市臼田653-2,1910,http://kitsukura.co.jp/,sake,長野県に蔵を構える橘倉酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。SAKE BREWERY TOUR REFERENCE ROOM ONLINE STORE 「古い文明は必ず美(うる)わしい酒を持つ」と云われる如く、 日本酒は民族の酒として古来連綿と受け継がれて来た 文化の滴(しずく)であります。先人の志と技を継承しつつ、 それを支えて下さった愛飲家のご期待に応えることで、伝統を育んでまいりました。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_nagano,【蔵元紹介】佐久エリア（長野県酒造組合） 蔵元カード: 橘倉酒造（株）,2026-07-05 08:01:13,2026-08-02 06:37:42,36.6612,138.1767,1910,0,0
48,8100001007233,佐久の花酒造株式会社,佐久の花酒造,,長野県,,佐久市下越620,1910,https://www.sakunohana.jp/,sake,長野県に蔵を構える佐久の花酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。地酒の味わい、喉越し良く、五味(甘味、酸味、辛味、苦味、渋味)を供えた爽やかな酒を手造りで醸すことを哀切にしています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_nagano,【蔵元紹介】佐久エリア（長野県酒造組合） 蔵元カード: 佐久の花酒造（株）,2026-07-05 08:01:13,2026-08-02 06:37:42,36.6429,138.1798,1910,0,0
49,6100001008167,黒澤酒造株式会社,黒沢酒造,,長野県,,南佐久郡佐久穂町穂積1400,1910,http://www.kurosawa.biz/,sake,長野県に蔵を構える黒澤酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な日本アルプス・八ヶ岳山系清冽雪解け水（軟水）を使用し、小谷杜氏・諏訪杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_nagano,【蔵元紹介】佐久エリア（長野県酒造組合） 蔵元カード: 黒澤酒造（株）,2026-07-05 08:01:13,2026-08-02 06:37:42,36.6446,138.1829,1910,0,0
50,,芙蓉酒造協同組合,芙蓉酒造協同組合,,長野県,,佐久市平賀5371-1,1910,http://www.fuyou.org/,sake,長野県に蔵を構える芙蓉酒造協同組合は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な日本アルプス・八ヶ岳山系清冽雪解け水（軟水）を使用し、小谷杜氏・諏訪杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_nagano,【蔵元紹介】佐久エリア（長野県酒造組合） 蔵元カード: 芙蓉酒造協同組合,2026-07-05 08:01:13,2026-08-02 06:37:41,36.6463,138.186,1910,0,0
51,,合名会社奥澤商会,(名)奥沢商会,,長野県,,松本市中央2丁目1-20,1910,,sake,長野県に蔵を構える合名会社奥澤商会は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な日本アルプス・八ヶ岳山系清冽雪解け水（軟水）を使用し、小谷杜氏・諏訪杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,kumiai_nagano,【蔵元紹介】松本エリア（長野県酒造組合） 蔵元カード: （名）奥澤商会,2026-07-05 08:01:13,2026-08-02 06:37:40,36.648,138.1891,1910,0,0
52,,善哉酒造株式会社,善哉酒造,,長野県,,松本市大手5丁目4-24,1910,,sake,長野県に蔵を構える善哉酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な日本アルプス・八ヶ岳山系清冽雪解け水（軟水）を使用し、小谷杜氏・諏訪杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,kumiai_nagano,【蔵元紹介】松本エリア（長野県酒造組合） 蔵元カード: 善哉酒造（株）,2026-07-05 08:01:13,2026-08-02 06:37:42,36.6497,138.1722,1910,0,0
53,,岩波酒造合資会社,岩波酒造,,長野県,,松本市里山辺5159,1910,https://iwanami-sake.com/,sake,長野県に蔵を構える岩波酒造合資会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。西に日本アルプス、東に美ヶ原を望む城下町・松本で、1872年（明治5年）の創業以来、地元に根ざした酒づくりを続けてきました。越後杜氏の伝統が培ったすっきりとしたキレ味に、旨みを重ねる — いま岩波酒造は、蔵元と杜氏が手を携え「ウマミとキレの調和」をテーマに酒を醸しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_nagano,【蔵元紹介】松本エリア（長野県酒造組合） 蔵元カード: 岩波酒造（資）,2026-07-05 08:01:13,2026-08-02 06:37:42,36.6514,138.1753,1910,0,0
